latitude,longitude,area_in_meters,confidence,geometry,full_plus_code,tile_id
-11.90735191,-75.26023875,66.2857,0.8464,"POLYGON((-75.2601829395636 -11.9073404971915, -75.2602198314431 -11.9072989606505, -75.2602945634662 -11.9073633330772, -75.2602576715898 -11.9074048696277, -75.2601829395636 -11.9073404971915))",57W63PVQ+3W2V,911
-11.90759796,-75.26040775,42.9846,0.6777,"POLYGON((-75.260362463886 -11.907604508049, -75.2604496218549 -11.9075436476523, -75.260458060515 -11.9075553679263, -75.2604217795271 -11.9075807021093, -75.2604407821779 -11.9076070944827, -75.2603899051928 -11.9076426207024, -75.260362463886 -11.907604508049))",57W63PRQ+XR85,911
-11.93562693,-75.26148681,13.9275,0.6979,"POLYGON((-75.2614811266819 -11.9355968601711, -75.2615007933481 -11.9355996148585, -75.2614925043019 -11.9356569953439, -75.2614728376316 -11.935654240656, -75.2614811266819 -11.9355968601711))",57W63P7Q+PCRV,911
-11.92894895,-75.25622093,123.9867,0.7592,"POLYGON((-75.2562358184816 -11.9290111464903, -75.2562552917471 -11.9289713556951, -75.2561666721558 -11.9289293015527, -75.2561471988797 -11.9289690923418, -75.2561175055661 -11.9289550014656, -75.2561540585027 -11.9288803108947, -75.2563126286369 -11.928955559835, -75.2562760757337 -11.9290302504269, -75.2562358184816 -11.9290111464903))",57W63PCV+CGC5,911
-11.89626574,-75.26969554,29.6037,0.7722,"POLYGON((-75.2696586107548 -11.8962642534876, -75.2696815297055 -11.8962320501768, -75.2697324802217 -11.8962672200971, -75.2697095612741 -11.8962994234122, -75.2696586107548 -11.8962642534876))",57W64P3J+F4V8,911
-11.90392605,-75.26448362,14.6886,0.6606,"POLYGON((-75.2644672638182 -11.9039451398628, -75.2644697164932 -11.9039051615229, -75.264499974805 -11.9039069618998, -75.2644975221343 -11.9039469402399, -75.2644672638182 -11.9039451398628))",57W63PWP+C6CW,911
-11.90020065,-75.23194505,74.2005,0.7427,"POLYGON((-75.2319137778936 -11.9002441895453, -75.231891843214 -11.9001625175722, -75.2319354255945 -11.9001511652359, -75.2319464153594 -11.900192084703, -75.231999725364 -11.9001781985049, -75.2320106702979 -11.9002189510052, -75.2319137778936 -11.9002441895453))",57W63QX9+W67X,911
-11.92926966,-75.25213107,17.6904,0.8054,"POLYGON((-75.2521128279224 -11.9292898440632, -75.2521138813493 -11.929248598549, -75.2521493135114 -11.9292494760463, -75.2521482600898 -11.929290721561, -75.2521128279224 -11.9292898440632))",57W63PCX+74X9,911
-11.9368808,-75.26067406,230.8833,0.8183,"POLYGON((-75.2605716108735 -11.9368994355836, -75.2606110467029 -11.9367991096367, -75.260776499682 -11.9368621689176, -75.2607370639055 -11.9369624948858, -75.2605716108735 -11.9368994355836))",57W63P7Q+6PWM,911
-11.93559292,-75.25969708,108.4338,0.7673,"POLYGON((-75.2596177016307 -11.9355925813119, -75.2596424339249 -11.9355362221433, -75.2597764543407 -11.9355932479936, -75.2597517220696 -11.9356496071733, -75.2596177016307 -11.9355925813119))",57W63P7R+Q478,911
-11.90053848,-75.26558834,34.0921,0.7726,"POLYGON((-75.2656055488576 -11.9004957088173, -75.2656298097913 -11.9005172863156, -75.2655711457615 -11.900581258787, -75.2655468848268 -11.9005596812833, -75.2656055488576 -11.9004957088173))",57W63PXM+QQMC,911
-11.9285333,-75.25208409,16.6276,0.7995,"POLYGON((-75.2520646511607 -11.9285509216923, -75.2520655874002 -11.9285147130044, -75.2521035227078 -11.9285156641364, -75.2521025864732 -11.9285518728243, -75.2520646511607 -11.9285509216923))",57W63PCX+H5MM,911
-11.90839797,-75.26061616,42.0906,0.7388,"POLYGON((-75.2605790194022 -11.9083709225493, -75.2606180831988 -11.9083525329703, -75.2606532730184 -11.9084250281308, -75.2606142092137 -11.9084434177148, -75.2605790194022 -11.9083709225493))",57W63PRQ+JQR3,911
-11.92078186,-75.24869292,4.1426,0.6772,"POLYGON((-75.2486931953512 -11.9207632340951, -75.2487023495991 -11.9207656993413, -75.2486926843133 -11.9208005031184, -75.2486835300643 -11.9207980378717, -75.2486931953512 -11.9207632340951))",57W63QH2+MGMQ,911
-11.92882826,-75.2472862,21.4252,0.7958,"POLYGON((-75.2472691578965 -11.9288032015119, -75.2473057614256 -11.928805054902, -75.2473032415125 -11.9288533124679, -75.2472666379771 -11.9288514590776, -75.2472691578965 -11.9288032015119))",57W63QC3+F38X,911
-11.93734825,-75.25830585,872.0569,0.9106,"POLYGON((-75.2580913920375 -11.9373810719819, -75.2581449819783 -11.9372047948846, -75.2585203007395 -11.9373154272504, -75.2584667110239 -11.9374917044162, -75.2580913920375 -11.9373810719819))",57W63P7R+3M82,911
-11.92866453,-75.25416497,9.5557,0.7445,"POLYGON((-75.2541499953661 -11.9286777481436, -75.2541535295859 -11.9286482586349, -75.254179947451 -11.9286513286978, -75.2541764132341 -11.9286808182068, -75.2541499953661 -11.9286777481436))",57W63PCW+G8PG,911
-11.93799922,-75.2600743,64.9799,0.7236,"POLYGON((-75.2600342188212 -11.9380539558339, -75.2600746532814 -11.9379317384963, -75.2601143875883 -11.9379444846102, -75.2600739531442 -11.9380667019531, -75.2600342188212 -11.9380539558339))",57W63P6Q+RX34,911
-11.92852408,-75.2550205,38.8521,0.738,"POLYGON((-75.2550114862259 -11.9285666072664, -75.2550167939782 -11.9285445346183, -75.2549887198069 -11.9285379884476, -75.2550011957371 -11.9284861064525, -75.2550506959733 -11.9284976486253, -75.2550329123014 -11.9285716032709, -75.2550114862259 -11.9285666072664))",57W63PCV+HXX3,911
-11.93945762,-75.26405647,12.6955,0.7301,"POLYGON((-75.264048762614 -11.9394800159494, -75.264038405721 -11.9394420488388, -75.2640641874886 -11.9394352297964, -75.264074544385 -11.939473196906, -75.264048762614 -11.9394800159494))",57W63P6P+698J,911
-11.93739473,-75.25855817,18.1021,0.6808,"POLYGON((-75.2585319484412 -11.9374032281602, -75.2585475699252 -11.9373696320416, -75.2585843921043 -11.9373862331856, -75.2585687706247 -11.9374198293051, -75.2585319484412 -11.9374032281602))",57W63P7R+2HW6,911
-11.93743623,-75.25620637,29.9931,0.7718,"POLYGON((-75.2561715079067 -11.9374460310128, -75.2561868221088 -11.9374061679232, -75.256241233399 -11.9374264357681, -75.2562259192038 -11.9374662988606, -75.2561715079067 -11.9374460310128))",57W63P7V+2GFF,911
-11.9239126,-75.24775965,38.1567,0.8374,"POLYGON((-75.2477251043897 -11.923932909103, -75.2477442421257 -11.9238759982789, -75.2477941868785 -11.9238922846585, -75.2477750491519 -11.9239491954858, -75.2477251043897 -11.923932909103))",57W63QG2+CVQG,911
-11.9396402,-75.26069364,31.1537,0.8596,"POLYGON((-75.2606565705141 -11.9396475728681, -75.2606717667598 -11.9396098181731, -75.2607307194329 -11.9396328250049, -75.2607155231942 -11.9396705797029, -75.2606565705141 -11.9396475728681))",57W63P6Q+4PV9,911
-11.93851159,-75.25989855,16.1173,0.6555,"POLYGON((-75.2598741518378 -11.9385212553623, -75.2598839117432 -11.9384900791953, -75.2599229393302 -11.9385019255914, -75.259913179429 -11.9385331017595, -75.2598741518378 -11.9385212553623))",57W63P6R+H2XC,911
-11.90735012,-75.26009946,46.4384,0.8595,"POLYGON((-75.2600566080244 -11.9073393663945, -75.2601067446431 -11.9073071665274, -75.2601423155097 -11.9073608806034, -75.2600921788851 -11.907393080477, -75.2600566080244 -11.9073393663945))",57W63PVQ+3X2X,911
-11.90905004,-75.26230789,175.0238,0.7527,"POLYGON((-75.2622497014025 -11.9090774820561, -75.2622255676526 -11.9090552988201, -75.2622454999603 -11.9090342685556, -75.2622696337098 -11.9090564517901, -75.2623852376325 -11.9089344798062, -75.2624057727366 -11.9089533552305, -75.2623956843757 -11.9089639993175, -75.2624142041747 -11.9089810223138, -75.2622441989357 -11.9091603922738, -75.2622051440274 -11.9091244938299, -75.2622497014025 -11.9090774820561))",57W63PRQ+93GR,911
-11.93661418,-75.25725289,19.1881,0.671,"POLYGON((-75.2572274730999 -11.9366266980098, -75.2572383026983 -11.9365901612495, -75.2572783083683 -11.9366016587029, -75.2572674787747 -11.936638195465, -75.2572274730999 -11.9366266980098))",57W63P7V+935H,911
-11.9007931,-75.26580903,38.6057,0.731,"POLYGON((-75.2657892381951 -11.9008404914588, -75.2657960748781 -11.9007434660489, -75.2658288047918 -11.9007457028042, -75.2658219681228 -11.9008427282147, -75.2657892381951 -11.9008404914588))",57W63PXM+MMP6,911
-11.93448889,-75.24519079,236.469,0.8697,"POLYGON((-75.2451036143162 -11.9344443000708, -75.2451331131711 -11.9344650111758, -75.2451130900454 -11.9344926639471, -75.2451696402807 -11.9345323677729, -75.2452435597947 -11.9344302817774, -75.2452186497336 -11.9344127924711, -75.2452549055289 -11.9343627216462, -75.245317644529 -11.9344067705674, -75.2451774227336 -11.9346004228791, -75.2450535446803 -11.9345134483026, -75.2451036143162 -11.9344443000708))",57W63Q83+6W3H,911
-11.93366915,-75.25442042,46.3136,0.7423,"POLYGON((-75.2543865335365 -11.933697411496, -75.2543864808984 -11.93364095323, -75.2544542915981 -11.9336408919184, -75.2544543442512 -11.9336973501825, -75.2543865335365 -11.933697411496))",57W63P8W+G6P8,911
-11.90782689,-75.26000246,34.4314,0.7267,"POLYGON((-75.260017951818 -11.9077874354378, -75.2600434683051 -11.9078142981483, -75.2599869657701 -11.9078663492828, -75.2599614492828 -11.9078394865671, -75.260017951818 -11.9077874354378))",57W63PRQ+VX9X,911
-11.93470509,-75.26018324,20.9914,0.7791,"POLYGON((-75.2601526759897 -11.9347137522438, -75.2601605687761 -11.9346831263329, -75.260213799937 -11.9346964281578, -75.2602059071562 -11.9347270540701, -75.2601526759897 -11.9347137522438))",57W63P8Q+4W8J,911
-11.93735729,-75.26462156,17.2169,0.8148,"POLYGON((-75.2646087997631 -11.9373811060479, -75.2646014564668 -11.9373390422425, -75.2646343206918 -11.9373334793387, -75.264641663993 -11.9373755431432, -75.2646087997631 -11.9373811060479))",57W63P7P+352J,911
-11.90092658,-75.26364816,48.4304,0.8098,"POLYGON((-75.263662170753 -11.9008769517246, -75.2636949753279 -11.9009036158089, -75.2636341464129 -11.900976198217, -75.2636013418354 -11.9009495341253, -75.263662170753 -11.9008769517246))",57W63PXP+JGHV,911
-11.89766003,-75.2692212,26.9349,0.7863,"POLYGON((-75.2691875850628 -11.8976781086407, -75.2692284674023 -11.8976229984648, -75.2692548059195 -11.8976419489075, -75.2692139235825 -11.8976970590873, -75.2691875850628 -11.8976781086407))",57W64P2J+W8JH,911
-11.91010463,-75.26201294,84.0836,0.729,"POLYGON((-75.2620089926682 -11.9100455390897, -75.2620741436048 -11.9100807224333, -75.2620400585883 -11.9101419336495, -75.2620066234709 -11.9101238777444, -75.261982827396 -11.9101666116472, -75.2619511115642 -11.9101494841978, -75.2620089926682 -11.9100455390897))",57W63PQQ+X55W,911
-11.93541998,-75.26176316,352.5666,0.8034,"POLYGON((-75.2616545016255 -11.9354738835692, -75.261705451593 -11.9353145015198, -75.2618718275986 -11.9353660714542, -75.26182087772 -11.9355254535299, -75.2616545016255 -11.9354738835692))",57W63P7Q+R7Q8,911
-11.92188385,-75.25050036,15.1068,0.6677,"POLYGON((-75.2504750039222 -11.9218846154112, -75.2504953220273 -11.9218593752936, -75.2505257044164 -11.9218830922744, -75.2505053863125 -11.9219083323943, -75.2504750039222 -11.9218846154112))",57W63PHX+6QXQ,911
-11.93855743,-75.26005225,67.6552,0.7921,"POLYGON((-75.2600230467784 -11.9385373590142, -75.2600502986788 -11.9385455225811, -75.2600688448949 -11.938485493185, -75.2600973109269 -11.9384940204533, -75.2600598553291 -11.9386152547307, -75.2600041373803 -11.9385985638904, -75.2600230467784 -11.9385373590142))",57W63P6Q+HXGM,911
-11.90348763,-75.26504869,163.5268,0.8128,"POLYGON((-75.2649491360455 -11.9034961490021, -75.264974986978 -11.9034004243395, -75.2649983665913 -11.9034065477733, -75.2649929447394 -11.903426624623, -75.2650478239735 -11.9034409982206, -75.2650398419883 -11.9034705551328, -75.2651750953578 -11.9035059797273, -75.2651626483064 -11.9035520706391, -75.2649491360455 -11.9034961490021))",57W63PWM+JX4F,911
-11.93326221,-75.24622952,15.9395,0.6851,"POLYGON((-75.246219620543 -11.9332861216004, -75.2462082101581 -11.9332471532775, -75.2462394275847 -11.9332382899952, -75.2462508379738 -11.9332772583173, -75.246219620543 -11.9332861216004))",57W63Q83+MGRG,911
-11.92081382,-75.2486599,17.3441,0.7538,"POLYGON((-75.2486335149579 -11.9208203153197, -75.2486580465822 -11.9207871098022, -75.2486862793894 -11.9208073362325, -75.2486617477669 -11.9208405417519, -75.2486335149579 -11.9208203153197))",57W63QH2+MGGH,911
-11.89735563,-75.23787666,17.1568,0.6593,"POLYGON((-75.2378504716745 -11.8973464861979, -75.2378948067237 -11.89733489725, -75.2379028596818 -11.8973647774584, -75.2378585246284 -11.8973763664075, -75.2378504716745 -11.8973464861979))",57W64Q36+3R5Q,911
-11.93982842,-75.25833353,43.079,0.7602,"POLYGON((-75.2582946599991 -11.9398502894574, -75.2582967277833 -11.9398033218048, -75.2583724073281 -11.9398065523144, -75.2583703395567 -11.9398535199673, -75.2582946599991 -11.9398502894574))",57W63P6R+3M7V,911
-11.90194548,-75.26975121,12.8285,0.7001,"POLYGON((-75.2697431086031 -11.9019712557007, -75.2697381003172 -11.90192178098, -75.2697593211984 -11.9019196975466, -75.2697643294881 -11.9019691722669, -75.2697431086031 -11.9019712557007))",57W63PXJ+63H5,911
-11.93760881,-75.258411,97.4167,0.8796,"POLYGON((-75.2583481200178 -11.9376285950641, -75.2583703988894 -11.93755755355, -75.258473886645 -11.9375890212057, -75.2584516077983 -11.9376600627269, -75.2583481200178 -11.9376285950641))",57W63P6R+XJ4Q,911
-11.92972426,-75.25197083,82.8648,0.7624,"POLYGON((-75.2519314518191 -11.9297715594732, -75.2519445422026 -11.9296688485273, -75.2520101987189 -11.9296769624963, -75.2519971083598 -11.9297796734449, -75.2519314518191 -11.9297715594732))",57W63PCX+4665,911
-11.90419629,-75.26576277,263.4461,0.827,"POLYGON((-75.2656791537878 -11.9042593856265, -75.2656917643817 -11.9041196602561, -75.2658463857984 -11.9041331944248, -75.265833775283 -11.9042729198004, -75.2656791537878 -11.9042593856265))",57W63PWM+8MH4,911
-11.93316198,-75.25127776,81.4629,0.8034,"POLYGON((-75.2512214544949 -11.9331908379585, -75.2512233592058 -11.9331655679846, -75.251234662325 -11.9331663940828, -75.2512385965834 -11.9331141978781, -75.2512864376312 -11.9331176943762, -75.2512846329578 -11.9331416372194, -75.2513351804477 -11.9331453315108, -75.2513311461766 -11.9331988548476, -75.2512214544949 -11.9331908379585))",57W63P8X+PFQC,911
-11.91700929,-75.23113051,74.0922,0.8603,"POLYGON((-75.2311225112931 -11.9170842387986, -75.2310968740993 -11.9169415987462, -75.2311385059344 -11.9169343424297, -75.2311641431491 -11.9170769824779, -75.2311225112931 -11.9170842387986))",57W63QM9+5GXQ,911
-11.93207282,-75.26076029,17.554,0.671,"POLYGON((-75.2607240856348 -11.9320776032526, -75.2607274181042 -11.9320571257823, -75.2607965061824 -11.9320680277598, -75.2607931737181 -11.9320885052308, -75.2607240856348 -11.9320776032526))",57W63P9Q+5MH4,911
-11.90776793,-75.25953214,29.3783,0.6682,"POLYGON((-75.2594957975712 -11.9077715679923, -75.2595425798455 -11.9077334635009, -75.2595684659415 -11.9077642856624, -75.2595216836659 -11.9078023901578, -75.2594957975712 -11.9077715679923))",57W63PRR+V5W9,911
-11.93163685,-75.2528877,23.4247,0.6965,"POLYGON((-75.2528666616374 -11.9316601294902, -75.2528684954993 -11.9316120967436, -75.2529087522164 -11.9316135870681, -75.2529069183616 -11.9316616198147, -75.2528666616374 -11.9316601294902))",57W63P9W+8RXG,911
-11.89866513,-75.23408215,54.8176,0.8189,"POLYGON((-75.234066759489 -11.8987195839693, -75.2340545701942 -11.8986155613592, -75.2340975543271 -11.8986106761837, -75.2341097436394 -11.8987146987912, -75.234066759489 -11.8987195839693))",57W64Q28+G9M7,911
-11.92705131,-75.25010129,9.4308,0.6965,"POLYGON((-75.250082536478 -11.9270586012104, -75.2500897590248 -11.9270350038017, -75.2501200443197 -11.9270439922911, -75.2501128217753 -11.9270675897007, -75.250082536478 -11.9270586012104))",57W63PFX+5XCX,911
-11.93419809,-75.24967305,98.145,0.7816,"POLYGON((-75.2496443990438 -11.9342657944126, -75.2496560993529 -11.9341905804356, -75.2496265339948 -11.9341861209191, -75.2496344960669 -11.9341349377452, -75.2497148050111 -11.9341470512062, -75.2496951426581 -11.9342734483615, -75.2496443990438 -11.9342657944126))",57W63Q82+84G3,911
-11.93475864,-75.26041157,108.8485,0.8643,"POLYGON((-75.2603586460955 -11.934810586878, -75.2603988205493 -11.9346861384145, -75.2604644874028 -11.9347066930807, -75.2604243129764 -11.9348311415526, -75.2603586460955 -11.934810586878))",57W63P8Q+3RWQ,911
-11.93541896,-75.26147529,31.1383,0.7484,"POLYGON((-75.2615109891508 -11.9354459088848, -75.2614303660982 -11.9354210893177, -75.2614396001099 -11.935392005123, -75.2615202231546 -11.9354168246874, -75.2615109891508 -11.9354459088848))",57W63P7Q+RCJ9,911
-11.93345502,-75.26086644,32.5557,0.7757,"POLYGON((-75.260827844021 -11.9334619164704, -75.2608424866833 -11.9334244349577, -75.2609050315435 -11.9334481270056, -75.2608903888888 -11.9334856085215, -75.260827844021 -11.9334619164704))",57W63P8Q+JM6M,911
-11.91020309,-75.26051274,19.7866,0.7555,"POLYGON((-75.2604846852878 -11.9101963830602, -75.2605170181877 -11.9101749784376, -75.2605408002901 -11.9102098178503, -75.2605084673882 -11.9102312224756, -75.2604846852878 -11.9101963830602))",57W63PQQ+WQ9W,911
-11.93611663,-75.25668513,341.6467,0.7247,"POLYGON((-75.2567218719315 -11.936230538304, -75.2567238055221 -11.9362100853508, -75.256595907809 -11.936198361465, -75.2566110699747 -11.9360379812623, -75.2566528335333 -11.9360418095726, -75.2566564301018 -11.936003766211, -75.2566891543292 -11.9360067659149, -75.2566874578314 -11.9360247109571, -75.2567800404973 -11.936033197633, -75.2567723283243 -11.9361147749299, -75.2567278791319 -11.9361107004579, -75.2567221320225 -11.9361714917065, -75.2567665812246 -11.9361755661798, -75.2567610447837 -11.9362341291153, -75.2567218719315 -11.936230538304))",57W63P7V+H846,911
-11.92803099,-75.25190003,117.6797,0.797,"POLYGON((-75.2518518 -11.9280784, -75.2518575 -11.9279669, -75.2519198 -11.92797, -75.2519177 -11.9280128, -75.2519577 -11.9280148, -75.2519542 -11.9280835, -75.2518518 -11.9280784))",57W63PCX+Q6QJ,911
-11.90014632,-75.2675964,27.5917,0.7793,"POLYGON((-75.2675653757532 -11.9001649856666, -75.2675947832066 -11.9001105522464, -75.2676274364021 -11.9001276615973, -75.2675980289536 -11.9001820950205, -75.2675653757532 -11.9001649856666))",57W63PXJ+WXR5,911
-11.9094287,-75.26139629,20.4291,0.7474,"POLYGON((-75.2613629896437 -11.9094278006277, -75.2613758570783 -11.9094026361282, -75.2614297664103 -11.9094299682677, -75.2614169186942 -11.9094545437695, -75.2613629896437 -11.9094278006277))",57W63PRQ+6CHV,911
-11.9341349,-75.26161818,17.9046,0.7638,"POLYGON((-75.2615908244245 -11.9341370929191, -75.2615930606349 -11.9341164849416, -75.2616415619506 -11.9341215880684, -75.261637250203 -11.9341613233923, -75.2615908244245 -11.9341370929191))",57W63P8Q+89RJ,911
-11.93859372,-75.26200404,15.0174,0.8011,"POLYGON((-75.2619813163193 -11.9386064846036, -75.261983262739 -11.9385780753601, -75.2620267626489 -11.9385809650827, -75.2620248162339 -11.9386093743265, -75.2619813163193 -11.9386064846036))",57W63P6Q+H599,911
